timestamp,symbol,old_action,new_action,price,latest_event,suppression_reason,reason
2026-07-02T16:03:25.072088+00:00,UNIUSDT,WAITING,LONG_BIAS,3.156,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:03:27.529052+00:00,UNIUSDT,LONG_BIAS,WAITING,3.155,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:03:29.970936+00:00,UNIUSDT,WAITING,LONG_BIAS,3.156,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:03:31.157186+00:00,UNIUSDT,LONG_BIAS,WAITING,3.156,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:03:33.529276+00:00,UNIUSDT,WAITING,LONG_BIAS,3.158,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:03:34.754157+00:00,UNIUSDT,LONG_BIAS,WAITING,3.158,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:03:37.350173+00:00,UNIUSDT,WAITING,LONG_BIAS,3.158,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:03:38.557136+00:00,UNIUSDT,LONG_BIAS,WAITING,3.158,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:03:42.248795+00:00,UNIUSDT,WAITING,LONG_BIAS,3.155,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:04:00.606387+00:00,UNIUSDT,LONG_BIAS,WAITING,3.152,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:04:01.875519+00:00,UNIUSDT,WAITING,LONG_BIAS,3.151,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:04:03.132960+00:00,UNIUSDT,LONG_BIAS,WAITING,3.15,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:04:04.358061+00:00,UNIUSDT,WAITING,LONG_BIAS,3.15,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:04:12.855327+00:00,UNIUSDT,LONG_BIAS,WAITING,3.15,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:04:30.432892+00:00,UNIUSDT,WAITING,LONG_BIAS,3.154,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:04:31.753343+00:00,UNIUSDT,LONG_BIAS,WAITING,3.155,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:05:27.395126+00:00,BTCUSDT,WAITING,LONG_BIAS,61625.8,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:00.377105+00:00,BNBUSDT,WAITING,LONG_BIAS,563.52,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:02.830612+00:00,BNBUSDT,LONG_BIAS,WAITING,563.58,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:05.296520+00:00,BNBUSDT,WAITING,LONG_BIAS,563.59,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:07.701374+00:00,BNBUSDT,LONG_BIAS,WAITING,563.59,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:11.366500+00:00,BNBUSDT,WAITING,LONG_BIAS,563.57,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:13.744287+00:00,BNBUSDT,LONG_BIAS,WAITING,563.56,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:19.663413+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07465,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:20.860537+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07466,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:22.022713+00:00,BNBUSDT,WAITING,LONG_BIAS,563.57,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:23.266699+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07466,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:24.444629+00:00,BNBUSDT,LONG_BIAS,WAITING,563.57,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:24.475653+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07466,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:25.667747+00:00,BNBUSDT,WAITING,LONG_BIAS,563.57,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:26.868511+00:00,BNBUSDT,LONG_BIAS,WAITING,563.56,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:30.483306+00:00,BNBUSDT,WAITING,LONG_BIAS,563.54,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:34.043144+00:00,BNBUSDT,LONG_BIAS,WAITING,563.61,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:38.785514+00:00,BNBUSDT,WAITING,LONG_BIAS,563.53,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:39.944789+00:00,BNBUSDT,LONG_BIAS,WAITING,563.51,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:45.774995+00:00,BNBUSDT,WAITING,LONG_BIAS,563.6,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:48.175710+00:00,BNBUSDT,LONG_BIAS,WAITING,563.62,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:50.661589+00:00,BNBUSDT,WAITING,LONG_BIAS,563.62,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:08:54.208781+00:00,BNBUSDT,LONG_BIAS,WAITING,563.65,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:08:55.442682+00:00,BNBUSDT,WAITING,LONG_BIAS,563.65,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:02.574800+00:00,BNBUSDT,LONG_BIAS,WAITING,563.73,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:09:14.556652+00:00,BNBUSDT,WAITING,LONG_BIAS,563.68,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:15.725710+00:00,BNBUSDT,LONG_BIAS,WAITING,563.68,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:09:18.130591+00:00,BNBUSDT,WAITING,LONG_BIAS,563.78,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:26.463811+00:00,BNBUSDT,LONG_BIAS,WAITING,563.85,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:09:31.169911+00:00,BNBUSDT,WAITING,LONG_BIAS,563.87,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:32.372551+00:00,BNBUSDT,LONG_BIAS,WAITING,563.87,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:09:34.737838+00:00,BNBUSDT,WAITING,LONG_BIAS,563.77,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:35.945511+00:00,BNBUSDT,LONG_BIAS,WAITING,563.73,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:09:40.708581+00:00,BNBUSDT,WAITING,LONG_BIAS,563.62,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:45.482244+00:00,BNBUSDT,LONG_BIAS,WAITING,563.73,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:09:51.515998+00:00,BNBUSDT,WAITING,LONG_BIAS,563.73,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:09:56.163780+00:00,BNBUSDT,LONG_BIAS,WAITING,563.73,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:10:00.926738+00:00,BNBUSDT,WAITING,LONG_BIAS,563.73,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:10:03.269759+00:00,BNBUSDT,LONG_BIAS,WAITING,563.75,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:10:30.651481+00:00,BNBUSDT,WAITING,LONG_BIAS,564.0,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:10:41.418604+00:00,BNBUSDT,LONG_BIAS,WAITING,564.19,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:10:46.154352+00:00,BNBUSDT,WAITING,LONG_BIAS,564.19,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:10:55.647483+00:00,BNBUSDT,LONG_BIAS,WAITING,564.33,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:10:56.844425+00:00,BNBUSDT,WAITING,LONG_BIAS,564.33,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:07.649123+00:00,BNBUSDT,LONG_BIAS,WAITING,564.53,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:08.829833+00:00,BNBUSDT,WAITING,LONG_BIAS,564.53,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:11.262659+00:00,BNBUSDT,LONG_BIAS,WAITING,564.54,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:17.220507+00:00,BNBUSDT,WAITING,LONG_BIAS,564.5,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:25.639783+00:00,BNBUSDT,LONG_BIAS,WAITING,564.53,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:29.235045+00:00,BNBUSDT,WAITING,LONG_BIAS,564.43,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:30.426114+00:00,BNBUSDT,LONG_BIAS,WAITING,564.42,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:31.641725+00:00,BNBUSDT,WAITING,LONG_BIAS,564.42,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:32.814293+00:00,BNBUSDT,LONG_BIAS,WAITING,564.4,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:34.038672+00:00,BNBUSDT,WAITING,LONG_BIAS,564.37,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:35.232320+00:00,BNBUSDT,LONG_BIAS,WAITING,564.37,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:42.552299+00:00,BNBUSDT,WAITING,LONG_BIAS,564.31,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:48.486269+00:00,BNBUSDT,LONG_BIAS,WAITING,564.39,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:52.032516+00:00,BNBUSDT,WAITING,LONG_BIAS,564.39,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:55.676774+00:00,BNBUSDT,LONG_BIAS,WAITING,564.43,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:11:56.837334+00:00,BNBUSDT,WAITING,LONG_BIAS,564.43,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:11:58.030075+00:00,BNBUSDT,LONG_BIAS,WAITING,564.43,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:12:04.014778+00:00,BNBUSDT,WAITING,LONG_BIAS,564.15,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:12:06.330381+00:00,BNBUSDT,LONG_BIAS,WAITING,564.19,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:12:25.483772+00:00,BNBUSDT,WAITING,LONG_BIAS,563.7,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:12:27.871171+00:00,BNBUSDT,LONG_BIAS,WAITING,563.78,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:12:30.271283+00:00,BNBUSDT,WAITING,LONG_BIAS,563.73,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:12:44.645864+00:00,BNBUSDT,LONG_BIAS,WAITING,564.24,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:12:48.204836+00:00,BNBUSDT,WAITING,LONG_BIAS,564.23,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:12:49.437977+00:00,BNBUSDT,LONG_BIAS,WAITING,564.18,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:12:51.809615+00:00,BNBUSDT,WAITING,LONG_BIAS,564.15,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:12:58.945197+00:00,BNBUSDT,LONG_BIAS,WAITING,564.14,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:13:08.752956+00:00,BNBUSDT,WAITING,LONG_BIAS,564.1,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:13:09.931849+00:00,BNBUSDT,LONG_BIAS,WAITING,564.09,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:13:11.144700+00:00,BNBUSDT,WAITING,LONG_BIAS,564.09,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:13:13.562748+00:00,BNBUSDT,LONG_BIAS,WAITING,564.09,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:13:18.482264+00:00,TRXUSDT,WAITING,SHORT_BIAS,0.31824,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:13:28.083970+00:00,TRXUSDT,SHORT_BIAS,WAITING,0.31822,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:13:29.283491+00:00,TRXUSDT,WAITING,SHORT_BIAS,0.31822,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:13:30.493993+00:00,TRXUSDT,SHORT_BIAS,WAITING,0.31822,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:13:35.247377+00:00,BNBUSDT,WAITING,LONG_BIAS,564.13,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:13:44.814379+00:00,BNBUSDT,LONG_BIAS,WAITING,564.21,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:13:53.264335+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07471,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:13:54.458431+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07472,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:13:56.822736+00:00,TRXUSDT,WAITING,SHORT_BIAS,0.31822,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:13:58.041253+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07471,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:13:58.054861+00:00,TRXUSDT,SHORT_BIAS,WAITING,0.31823,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:14:01.623557+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07473,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:14:04.005588+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07476,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:14:06.406701+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07475,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:14:07.629800+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07476,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:14:10.013103+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07476,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:14:14.820859+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07475,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:14:16.018687+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07475,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:14:17.255569+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07475,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:14:22.039229+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07475,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:14:23.242471+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07476,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:14:24.464787+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07475,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:17:04.565881+00:00,TRXUSDT,WAITING,SHORT_BIAS,0.31796,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:17:06.995174+00:00,TRXUSDT,SHORT_BIAS,WAITING,0.31805,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:17:44.164256+00:00,WLDUSDT,WAITING,SHORT_BIAS,0.3871,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:17:45.369791+00:00,WLDUSDT,SHORT_BIAS,WAITING,0.3872,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:17:46.574708+00:00,WLDUSDT,WAITING,SHORT_BIAS,0.3872,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:17:47.813234+00:00,WLDUSDT,SHORT_BIAS,WAITING,0.3873,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:17:51.452682+00:00,WLDUSDT,WAITING,SHORT_BIAS,0.3871,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:17:53.857000+00:00,WLDUSDT,SHORT_BIAS,WAITING,0.3872,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:17:56.267362+00:00,AAVEUSDT,WAITING,SHORT_BIAS,86.92,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:17:57.466727+00:00,AAVEUSDT,SHORT_BIAS,WAITING,86.91,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:18:19.146618+00:00,AAVEUSDT,WAITING,SHORT_BIAS,86.91,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:18:26.409395+00:00,AAVEUSDT,SHORT_BIAS,WAITING,86.9,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:18:31.157886+00:00,WLDUSDT,WAITING,SHORT_BIAS,0.3883,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:18:32.333151+00:00,WLDUSDT,SHORT_BIAS,WAITING,0.3883,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:18:33.545162+00:00,AAVEUSDT,WAITING,SHORT_BIAS,86.91,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:18:33.555185+00:00,WLDUSDT,WAITING,SHORT_BIAS,0.3883,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:18:34.781791+00:00,WLDUSDT,SHORT_BIAS,WAITING,0.3884,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:18:37.170617+00:00,AAVEUSDT,SHORT_BIAS,WAITING,86.92,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:18:51.645749+00:00,AAVEUSDT,WAITING,SHORT_BIAS,86.91,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:18:52.854643+00:00,AAVEUSDT,SHORT_BIAS,WAITING,86.91,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:19:04.793610+00:00,AAVEUSDT,WAITING,SHORT_BIAS,86.9,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:19:05.997854+00:00,AAVEUSDT,SHORT_BIAS,WAITING,86.89,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:19:10.769885+00:00,LTCUSDT,WAITING,LONG_BIAS,43.43,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:19:51.648782+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.74,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:19:55.191736+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7398,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:19:58.763754+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7398,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:20:01.235158+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7397,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:20:09.554596+00:00,LTCUSDT,LONG_BIAS,WAITING,43.42,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:01.207682+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.768,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:22:02.416384+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.766,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:22:07.182637+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.765,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:22:08.401036+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.765,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:22:15.652083+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.767,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:22:19.266196+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.767,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:22:19.281200+00:00,BCHUSDT,WAITING,LONG_BIAS,216.74,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:22:21.677475+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.767,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:22:22.895637+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.767,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:22:24.097111+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.768,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:22:24.120895+00:00,BCHUSDT,LONG_BIAS,WAITING,216.82,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:25.325349+00:00,BCHUSDT,WAITING,LONG_BIAS,216.82,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:22:26.571965+00:00,BCHUSDT,LONG_BIAS,WAITING,216.82,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:30.246369+00:00,BCHUSDT,WAITING,LONG_BIAS,216.8,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:22:31.452748+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.765,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:22:36.224729+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.765,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-02T16:22:37.427275+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.765,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-02T16:22:42.358994+00:00,BCHUSDT,LONG_BIAS,WAITING,216.93,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:43.576760+00:00,BCHUSDT,WAITING,LONG_BIAS,216.92,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:22:47.179971+00:00,BCHUSDT,LONG_BIAS,WAITING,216.91,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:48.415105+00:00,BCHUSDT,WAITING,LONG_BIAS,216.92,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:22:50.869974+00:00,BCHUSDT,LONG_BIAS,WAITING,216.91,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:53.298646+00:00,BCHUSDT,WAITING,LONG_BIAS,216.97,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-02T16:22:56.939398+00:00,BCHUSDT,LONG_BIAS,WAITING,216.97,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-02T16:22:58.169058+00:00,BCHUSDT,WAITING,LONG_BIAS,216.98,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
